1	702876	702977	[['Amrozi'], ['accused', 'called', 'distorting'], ['brother', 'witness', 'evidence']]	[['Amrozi'], ['accused', 'distorting'], ['brother', 'evidence']]
1	2241925	2242066	[['Chad', 'Kolton', 'emergency', 'management', 'spokesman', 'Department', 'Homeland', 'Security'], ['said', 'is', 'communicate'], ['government', 'technologies', 'methods']]	[['Chad', 'Kolton', 'emergency', 'management', 'spokesman', 'Department', 'Homeland', 'Security'], ['said', 'is', 'communicate'], ['government', 'ways']]
1	1603953	1603866	[['results'], ['be', 'published'], ['July', 'issue', 'journal', 'Nature']]	[['results'], ['appear'], ['Thursday', 'issue', 'journal', 'Nature']]
1	2573271	2573289	[['Opposition', 'Leader', 'Simon', 'Crean'], ['said', 'had', 'been', 'forced', 'make'], ['John', 'Howard', 'changes', 'incompetence', 'ministers']]	[['Leader', 'Opposition', 'Simon', 'Crean'], ['said', 'had', 'been', 'forced'], ['Jakarta', 'reshuffle', 'incompetence']]
1	62712	62605	[['shares', 'sale'], ['went', 'sold'], ['trust']]	[['Turner'], ['said', 'transferred', 'liquidated'], ['shares', 'trust']]
0	1515667	1515844	[['airline'], ['says', 'is', 'taking'], ['Robert', 'Milton', 'reduction', 'pay']]	[['airline', 'pilots'], ['are', 'taking'], ['cut']]
1	577830	578527	[['WHIMS', 'study'], ['found', 'doubled', 'did', 'prevent'], ['combination', 'hormone', 'therapy', 'risk', 'dementia', 'women', 'impairment']]	[['study'], ['found', 'doubled', 'did', 'prevent'], ['combination', 'therapy', 'risk', 'dementia', 'decline']]
0	1013629	1013779	[['Standard', 'Poor', 'Index'], ['gained'], ['points', 'percent']]	[['Nasdaq', 'Composite', 'Index'], ['added'], ['points', 'percent']]
0	2661773	2661839	[['product'], ['features', 'updated'], ['release', 'Apache', 'Web', 'server', 'Apache', 'Tomcat', 'Apache', 'Axis']]	[['Panther', 'Server'], ['includes', 'updated', 'creating'], ['release', 'Apache', 'Apache', 'Tomcat', 'Apache', 'Axis', 'web', 'services']]
1	1958219	1958344	[['Clayton', 'shares'], ['were', 'suspended'], ['trading', 'New', 'York', 'Stock', 'Exchange']]	[['Clayton', 'Homes', 'stock'], ['ceased'], ['trading', 'New', 'York', 'Stock', 'Exchange', 'Wednesday', 'close']]
1	3349925	3349953	None	[['cleanup'], ['included'], ['carpet', 'wiring', 'bathrooms']]
1	1551928	1551941	[['attacks'], ['forced', 'identified', 'extend', 'am'], ['hacker', 'organiser', 'Eleonora67', 'contest', 'AEST', 'today']]	[['attacks'], ['forced', 'identified', 'extend'], ['hacker', 'organizer', 'Eleonora67', 'contest', 'EDT', 'Sunday']]
1	1369889	1369743	[['US', 'authorities'], ['blame', 'killed', 'including'], ['Al', 'Qaeda', 'attacks', 'people', 'Americans']]	[['U.S.', 'authorities'], ['blame', 'killed', 'including'], ['Osama', 'bin', 'Laden', 'al-Qaida', 'network', 'attacks', 'people', 'Americans']]
0	2413943	2414227	None	[['thing'], ['is'], ['travesty']]
1	703785	703995	[['Bremer'], ['said', 'is', 'launch', 'clean', 'build'], ['initiative', 'program', 'weeks', 'neighborhoods', 'community', 'projects']]	[['Bremer'], ['said', 'launch', 'clean', 'build', 'gave'], ['program', 'weeks', 'neighborhoods', 'Iraq', 'community', 'projects', 'details']]
1	816836	816862	[['company'], ['announced'], ['restatement', 'results']]	[['company'], ['said', 'restate'], ['results']]
1	3254507	3254576	[['U.S.', 'sales', 'months', 'Tim', 'Hortons'], ['rose'], ['cent']]	[['Tim', 'Hortons', 'sales', 'Canada'], ['rose'], ['cent']]
1	2486780	2486826	[['World', 'leaders'], ['hailed', 'agreed', 'had', 'be', 'handled', 'prevent'], ['signs', 'revival', 'Tuesday', 'care', 'setback']]	[['leaders'], ['hailed', 'agreed', 'had', 'be', 'handled', 'prevent'], ['Tuesday', 'signs', 'revival', 'care', 'setback']]
0	2410247	2410058	[['Sterling'], ['was'], ['percent', 'dollar', 'GBP']]	[['dollar'], ['rose'], ['percent', 'currency', 'yen']]
1	881910	882010	[['Police'], ['said', 'believe', 'knew', 'knew'], ['Cruz', 'girl', 'schoolmates', 'girl', 'family']]	[['Police'], ['said', 'believed', 'knew', 'knew'], ['Monday', 'Cruz', 'girl', 'schoolmates', 'girl', 'family']]
1	1023571	1023460	[['Peck'], ['died'], ['Los', 'Angeles', 'home', 'Thursday', 'wife', 'years', 'Veronique', 'side']]	[['Peck'], ['died'], ['Los', 'Angeles', 'home', 'Thursday', 'wife', 'years', 'Veronique', 'side']]
0	709	140	[['Holden'], ['toured', 'were', 'damaged', 'destroyed'], ['Northmoor', 'town', 'Platte', 'County', 'Mo.', 'homes']]	[['Mr.', 'Holden'], ['toured', 'were', 'damaged', 'destroyed', 'were', 'damaged'], ['Northmoor', 'homes', 'town', 'hall', 'police', 'station']]
1	2122033	2121806	[['worm'], ['did', 'was', 'visit'], ['pornography', 'site']]	[['Vincent', 'Weafer', 'security', 'director', 'Symantec', 'Security', 'Response'], ['said', 'did', 'was', 'visit'], ['virus', 'pornography', 'site']]
1	21117	21294	[['Shares', 'Juniper', 'Networks'], ['jumped', 'inked'], ['cent', 'Monday', 'networking', 'equipment', 'maker', 'sales', 'marketing', 'deal', 'Lucent', 'Technologies']]	[['stock', 'Juniper', 'Networks', 'Inc.'], ['rose', 'announced'], ['Monday', 'Mountain', 'View', 'network-equipment', 'maker', 'distribution', 'development', 'deal', 'Lucent', 'Technologies', 'Inc.']]
0	2565368	2565308	[['legislation'], ['came', 'ruled', 'lacked', 'run'], ['U.S.', 'District', 'Judge', 'Lee', 'R.', 'West', 'Oklahoma', 'City', 'week', 'FTC', 'authority', 'registry']]	[['U.S.', 'District', 'Judge', 'Lee', 'R.', 'West'], ['ruled', 'lacks', 'run'], ['Tuesday', 'Oklahoma', 'City', 'FTC', 'authority', 'registry']]
1	2029879	2029809	[['report'], ['said', 'called', 'was', 'protesting'], ['Corpus', 'agent', 'Escobar', 'legislator', 'Democrats', 'Ardmore', 'Okla.']]	[['report'], ['said', 'called', 'was', 'protesting'], ['agent', 'state', 'Rep.', 'Juan', 'Escobar', 'Democrats', 'Ardmore', 'Okla.']]
1	2886542	2886524	[['shares'], ['closed'], ['cents', 'percent']]	[['Amazon', 'shares'], ['closed'], ['Nasdaq', 'Stock', 'Market', 'cents']]
1	1570656	1570634	[['futures'], ['pointed', 'get'], ['start', 'trading', 'Tuesday', 'investors', 'taste', 'earnings']]	[['stock', 'markets'], ['got', 'get'], ['start', 'Tuesday', 'investors', 'taste', 'earnings']]
1	1106299	1106238	[['President', 'Bush', 'officials', 'administration'], ['cited', 'going'], ['threat', 'Iraq', 'chemical', 'weapons', 'weapons', 'program', 'justification', 'war']]	[['President', 'George', 'Bush', 'administration', 'officials'], ['cited', 'banned'], ['threat', 'Iraq', 'weapons', 'programs', 'justification', 'war']]
1	1702374	1702510	[['Officials', 'Rescue', 'California'], ['called'], ['lawsuit', 'laughable']]	[['director', 'Rescue', 'California'], ['called'], ['lawsuit']]
1	607862	607926	[['agreement'], ['resolves', 'filed'], ['lawsuit', 'AOL', 'Microsoft', 'January', 'behalf', 'subsidiary', 'Netscape', 'Communications']]	[['settlement'], ['resolves', 'filed'], ['lawsuit', 'Microsoft', 'January', 'AOL', 'Time', 'Warner', 'America', 'Online', 'unit', 'behalf', 'Netscape', 'subsidiary']]
0	822527	822661	[['sequel'], ['won', 'taking', 'estimated'], ['pole', 'position', 'box', 'office', 'opening', 'weekend']]	[['PG-13', 'sequel'], ['raked', 'estimated', 'jumping'], ['opening', 'weekend', 'weekend', 'catch', 'Finding', 'Nemo']]
0	1077094	1076865	[['Nikia', 'Shanell', 'Kilpatrick'], ['was', 'discovered', 'bound', 'strangled'], ['apartment']]	[['Nikia', 'Shanell', 'Kilpatrick'], ['was', 'found', 'bound', 'strangled'], ['apartment']]
0	2098822	2098594	[['state', 'workers'], ['headed'], ['jobs', 'Friday', 'morning']]	[['state', 'workers'], ['be'], ['job', 'Friday', 'morning']]
1	2905740	2905779	[['report'], ['shows', 'sold', 'are', 'manufactured', 'approved'], ['drugs', 'pharmacies', 'facilities', 'Health', 'Canada', 'FDA', 'counterpart', 'Canada']]	[['report'], ['shows', 'sold', 'are', 'manufactured', 'approved', 'serves'], ['drugs', 'pharmacies', 'facilities', 'Health', 'Canada', 'role', 'FDA', 'government']]
1	556729	556771	[['gunman'], ['released', 'delivered'], ['hostages', 'authorities', 'request', 'drinks']]	[['gunman'], ['released', 'delivered'], ['hostages', 'authorities', 'request', 'six-pack', 'soda']]
0	101746	101775	[['Danbury', 'prosecutor', 'Warren', 'Murray'], ['be', 'reached'], ['comment', 'Monday']]	[['Prosecutors'], ['be', 'reached', 'were', 'obtained'], ['comment', 'papers', 'Monday', 'afternoon']]
0	3303186	3303083	[['bidders'], ['agreed', 'assume', 'owed'], ['debt', 'planes']]	[['Wexford'], ['had', 'agreed', 'assume', 'buy'], ['debt', 'planes', 'certificate']]
0	139339	139370	[['building', 'owners', 'Port', 'Authority', 'New', 'York', 'New', 'Jersey'], ['issued', 'upgrade'], ['guidelines', 'fireproofing', 'thickness', 'inches']]	[['NIST'], ['discovered', 'issued', 'upgrade'], ['Port', 'Authority', 'guidelines', 'fireproofing', 'thickness', 'inches']]
0	698721	698773	[['Palm'], ['plans', 'issue', 'diluted'], ['shares', 'Palm', 'stock', 'Handspring', 'shareholders', 'basis']]	[['Palm'], ['issue'], ['shares', 'Palm', 'stock', 'Handspring', 'shareholders']]
1	214550	214034	[['judge'], ['ordered', 'including'], ['yesterday', 'request', 'news', 'agencies', 'Seattle', 'Times', 'Associated', 'Press', 'Seattle', 'Post-Intelligencer']]	[['depositions'], ['were', 'made'], ['yesterday', 'request', 'P-I', 'Seattle', 'Times', 'Associated', 'Press']]
1	327839	327748	[['Wittig'], ['resigned', 'being', 'indicted', 'involving'], ['year', 'bank', 'fraud', 'charges', 'estate', 'loan', 'Westar', 'business']]	[['Wittig'], ['resigned', 'being', 'indicted'], ['November', 'weeks', 'bank', 'fraud', 'charges', 'estate', 'case', 'company']]
1	1369897	1369750	[['Assani'], ['said', 'did', 'know', 'charge', 'refused', 'share'], ['Tuesday', 'men', 'US', 'officials', 'information']]	[['Prosecutors'], ['said', 'did', 'know', 'charge', 'refused', 'share'], ['crimes', 'men', 'U.S.', 'officials', 'information']]
1	637875	637821	[['size', 'test'], ['let'], ['stream', 'gas', 'times', 'blowtorch']]	[['slit', 'created', 'let'], ['size', 'test', 'stream', 'gas', 'times', 'blowtorch']]
1	3224745	3224869	[['Republicans'], ['went', 'met', 'announced'], ['closet', 'compromise']]	[['Hollings'], ['said'], ['statement']]
0	1568530	1568622	[['Defense', 'Secretary', 'Donald', 'Rumsfeld'], ['is', 'awaiting'], ['recommendations', 'commanders']]	[['Rumsfeld'], ['is', 'awaiting', 'needs'], ['recommendations', 'commanders', 'troop', 'Iraq']]
1	2516995	2517032	[['Myanmar', 'leader', 'Aung', 'San', 'Suu', 'Kyi', 'house', 'arrest', 'release', 'hospital', 'surgery', 'physician'], ['said'], ['Friday']]	[['physician'], ['said'], ['today']]
1	20860	20886	[['United'], ['has', 'paid', 'meeting'], ['city', 'penalties', 'round', 'employment', 'targets']]	[['United'], ['has', 'paid', 'failing', 'meet'], ['penalties', 'employment', 'targets']]
1	4544	4728	[['U.S.', 'administrator'], ['said'], ['Monday']]	[['administrator'], ['said'], ['Monday']]
1	2052102	2052009	[['Ghulam', 'Mahaiuddin', 'head', 'administration', 'province', 'Helmand'], ['said', 'happened'], ['bus', 'blast', 'morning', 'west', 'capital', 'Lashkargah']]	[['bus', 'blast', 'Helmand'], ['happened'], ['morning', 'Nadi', 'Ali', 'district', 'west', 'capital', 'Lashkargah']]
1	2025345	2025384	[['Synthes-Stratec', 'cash', 'payment', 'Mathys'], ['be', 'financed', 'being', 'arranged'], ['cash', 'hand', 'bank', 'borrowings', 'Credit', 'Suisse', 'First', 'Boston']]	[['Synthes-Stratec', 'cash', 'payment', 'Mathys'], ['be', 'made', 'arranged'], ['money', 'hand', 'bank', 'borrowings', 'Credit', 'Suisse', 'First', 'Boston']]
1	800170	800387	[['Defense', 'Secretary', 'Donald', 'H.', 'Rumsfeld', 'others'], ['argued', 'possessed', 'was', 'hiding'], ['Saddam', 'Hussein', 'chemical', 'weapons']]	[['Defense', 'Secretary', 'Donald', 'H.', 'Rumsfeld', 'others'], ['argued', 'possessed', 'was', 'hiding'], ['Saddam', 'Hussein', 'news', 'web', 'sites', 'chemical', 'weapons']]
1	1114071	1114169	[['numbers'], ['highlight', 'classifying'], ['conundrum', 'difficulty', 'categories', 'society']]	[['is', 'highlight', 'growing', 'classifying'], ['conundrum', 'difficulty', 'categories', 'society']]
1	2826484	2826474	[['fight', 'music', 'sales'], ['was', 'disclosed', 'filed', 'made'], ['documents', 'week', 'judge', 'court', 'yesterday']]	[['fight', 'music', 'sales'], ['was', 'disclosed', 'made'], ['documents', 'Monday', 'court']]
1	1311599	1311475	[['cases'], ['concerned'], ['admissions', 'policies', 'University', 'Michigan', 'law', 'school', 'college']]	[['cases'], ['were', 'involving'], ['University', 'Michigan', 'admissions', 'law', 'school', 'admissions']]
0	1244619	1244520	[['Scribner', 'body'], ['was', 'found', 'floating', 'lived'], ['city', 'Portage', 'Bay', 'wife', 'houseboat']]	[['kayaker'], ['found', 'floating', 'was', 'eating', 'left'], ['Dr.', 'Scribner', 'body', 'doctor', 'houseboat', 'Portage', 'Bay', 'lunch', 'wife', 'Ethel', 'appointment']]
1	276585	276121	[['Congo', 'war'], ['began', 'invaded', 'back', 'fighting', 'topple'], ['Uganda', 'Rwanda', 'rebels', 'government']]	[['Republic', 'Congo', 'war'], ['began', 'invaded', 'trying', 'topple'], ['Uganda', 'Rwanda', 'rebels', 'Kinshasa']]
0	2932499	2932655	[['Pentagon'], ['is', 'investigating'], ['remarks']]	[['Pentagon'], ['has', 'begun'], ['investigation', 'Boykin', 'remarks']]
1	2809238	2809225	[['men'], ['were', 'trying', 'engage'], ['exiles', 'Britain', 'assassination', 'plot']]	[['informant'], ['alleged', 'arrested', 'were', 'trying', 'engage', 'kill'], ['men', 'exiles', 'Britain', 'conspiracy', 'Mr', 'Putin']]
1	1642377	1641945	[['council'], ['comprises'], ["Shi'ites", 'Sunni', 'Arabs', 'Kurds', 'Christian', 'Turkmen']]	[['council'], ['includes'], ['Shiites', 'Kurds', 'Sunnis', 'Turkoman']]
0	2128530	2128455	[['EPA', 'officials'], ['confirm'], ['percent', 'figure']]	None
1	2208376	2208198	[['University', 'Michigan', 'President', 'Mary', 'Sue', 'Coleman'], ['said', 'have', 'changed'], ['statement', 'university', 'Web', 'site', 'values']]	[['Mary', 'Sue', 'Coleman', 'president', 'university'], ['said'], ['statement', 'Ann', 'Arbor']]
0	2954631	2954533	[['Eyewitnesses'], ['told', 'screamed', 'collapsed', 'sucked'], ['Sally', 'Coatbridge', 'Lanarkshire', 'escalator']]	[['Mother-of-two', 'Sally', 'Coatbridge', 'Lanarkshire'], ['had', 'stepped', 'collapsed'], ['escalator']]
1	2510105	2510295	[['company'], ['is', 'working'], ['ObjectWeb', 'consortium', 'Apache', 'Software', 'Foundation', 'Eclipse', 'IDE', 'development', 'community', 'part', 'effort']]	[['framework'], ['be', 'based'], ['company', 'work', 'ObjectWeb', 'consortium', 'Apache', 'Software', 'Foundation', 'Eclipse', 'IDE', 'community']]
0	2233837	2233648	[['United', 'States'], ['has', 'accused', 'masking', 'make'], ['Iran', 'plans', 'weapons', 'programme']]	[['United', 'States'], ['has', 'accused', 'trying', 'develop'], ['Iran', 'weapons']]
0	2060828	2060865	[['variant', 'Blaster'], ['appeared', 'seemed', 'be', 'spreading', 'according'], ['Wednesday', 'antivirus', 'companies']]	[['variation', 'Blaster'], ['was', 'identified', 'according'], ['Wednesday', 'antivirus', 'company', 'Sophos']]
0	2420461	2420627	None	[['written'], ['Yards', 'screenwriters', 'Elizabeth', 'Hunter', 'Saladin', 'K.', 'Patterson']]
0	1110030	1109897	[['U.N.', 'watchdog'], ['reprimanded', 'failing', 'comply', 'called', 'accept'], ['Iran', 'Thursday', 'safeguards', 'obligations', 'Tehran', 'inspections', 'agency']]	[['U.N.', 'watchdog'], ['rapped', 'failing', 'comply', 'issuing', 'said', 'underlined', 'developing', 'banned'], ['Iran', 'Thursday', 'safeguards', 'statement', 'Washington', 'opposition', 'Tehran', 'weapons']]
1	1980654	1980641	[['products'], ['are', 'be', 'costing', 'establish'], ['dongles', 'connections', 'consumer', 'electronics', 'devices', 'PCs']]	[['products'], ['be', 'costing', 'establish'], ['dongles', 'connections', 'consumer', 'electronics', 'devices', 'PCs']]
0	554880	554867	[['Tidmarsh'], ['compete'], ['today', 'round']]	[['kids', 'Michigan'], ['are'], ['today', 'round']]
0	1818993	1819308	[['Mr', 'Eddington'], ['described'], ['Monday', 'talks', 'union', 'leaders']]	[['Mr', 'Eddington'], ['is', 'meet'], ['union', 'leaders', 'today', 'tomorrow']]
1	368268	368013	[['Vaccine', 'makers'], ['have', 'been', 'thrust', 'encourage'], ['limelight', 'government', 'programs', 'vaccination', 'fears', 'attacks', 'targets']]	[['Vaccine', 'makers'], ['have', 'been', 'thrust', 'encourage'], ['limelight', 'government', 'programs', 'vaccination', 'fears', 'attacks']]
0	345633	345651	[['EDS'], ['declared'], ['profit', 'cents', 'share']]	[['EDS'], ['reported'], ['loss', 'cents', 'share']]
0	2508905	2508873	[['ICANN'], ['has', 'criticised', 'asked', 'suspend'], ['changes', 'VeriSign']]	[['ICANN'], ['asked', 'suspend', 'studied'], ['VeriSign', 'Site', 'Finder', 'Internet', 'community', 'issues']]
1	957412	957368	[['Jane', 'Pauley'], ['has', 'signed', 'host', 'syndicated'], ['deal', 'NBC', 'talk', 'show']]	[['Pauley'], ['agreed', 'launch'], ['Thursday', 'talk', 'show', 'NBC', 'Enterprises']]
0	758946	758882	[['administration'], ['cited', 'invading', 'toppling'], ['links', 'justification', 'Iraq', 'regime', 'Saddam', 'Hussein']]	[['Bush', 'administration'], ['cited', 'invading'], ['intelligence', 'justification', 'Iraq']]
1	401776	401856	[['House'], ['voted', 'pass', 'sponsored'], ['Forest', 'Restoration', 'Act', 'Rep.', 'Scott', 'McInnis', 'R-Colo']]	[['House'], ['voted', 'approve', 'sponsored'], ['Tuesday', 'bill', 'Rep.', 'Scott', 'McInnis', 'R-Colo']]
0	44128	44110	[['Garner'], ['said', 'adding', 'expects', 'arrive'], ['Bremer', 'Iraq', 'week']]	[['Garner'], ['said', 'adding', 'arrive'], ['Bremer', 'Iraq', 'week']]
0	3428580	3428605	[['family'], ['stopped', 'went', 'play'], ['lunch', 'Freshwater', 'Spit', 'children', 'water', 'edge', 'surf', 'noon']]	[['children', '8-year-old'], ['went', 'play'], ['water', 'edge', 'surf']]
0	589579	589557	[['Lapidus'], ['expects', 'be', 'driven'], ['brands', 'sales', 'percent', 'truck', 'sales', 'Honda', 'Motor', 'Co.']]	[['Lapidus'], ['expects', 'be', 'driven'], ['Ford', 'percent', 'Chrysler', 'percent', 'brands', 'percent', 'truck', 'sales', 'Honda']]
1	816362	816340	[['Oracle', 'managers'], ['indicated', 'expect'], ['PeopleSoft', 'workers', 'mass', 'layoffs']]	[['Oracle', 'managers'], ['indicated', 'expect', 'did', 'get'], ['PeopleSoft', 'workers', 'mass', 'layoffs', 'specifics']]
1	2444625	2444663	[['Wilson'], ['said'], ['interpreter']]	[['Wilson'], ['told'], ['judge']]
1	1636060	1635946	[['Michel', 'government'], ['denied', 'had', 'provoked'], ['US', 'pressure', 'government', 'move']]	[['Michel', 'government'], ['denied', 'was', 'had', 'provoked'], ['U.S.', 'pressure', 'government', 'move']]
1	2907521	2907231	[['models'], ['were', 'arrested', 'posed', 'advertised'], ['Manhattan', 'snowdrift', 'parlor', 'sign', 'Frozen', 'Fantasies']]	[['models'], ['were', 'arrested', 'posed', 'advertised'], ['Manhattan', 'snowdrift', 'parlor', 'sign', 'Fantasies']]
1	1128342	1128293	[['General', 'Motors', 'Corp.'], ['posted'], ['record', 'percent', 'improvement']]	[['General', 'Motors', 'Corp.'], ['posted'], ['improvement', 'percent']]
0	113542	113404	[['Woodley', 'liver', 'transplant'], ['died'], ['liver', 'kidney', 'failure']]	[['Mr.', 'Woodley'], ['died'], ['Sunday', 'age', 'liver', 'kidney', 'failure', 'Shreveport', 'La.']]
1	75607	75647	[['detention'], ['brings'], ['number', 'Iraqis', 'US', 'custody']]	[['detention'], ['brings', 'have', 'been', 'caught'], ['number']]
0	2100801	2100840	[['Dean'], ['committed', 'accepting', 'vowed', 'attack', 'didnt'], ['taxpayer', 'money', 'Democrat']]	[['Dean'], ['committed', 'accepting', 'come', 'vowed', 'attack', 'didnt'], ['taxpayer', 'money', 'spending', 'limits', 'Democrat']]
1	2566479	2566562	[['Mason'], ['said', 'was', 'arrested', 'came'], ['al-Amoudi', 'Dulles', 'International', 'Airport', 'Sunday', 'country']]	[['Al-Amoudi'], ['was', 'arrested', 'arriving'], ['Dulles', 'International', 'Airport', 'British', 'Airways', 'flight', 'London']]
