1	702876	702977	[['Amrozi'], ['accused', 'called', 'distorting'], ['brother', 'witness', 'evidence']]	[['Amrozi'], ['accused', 'distorting'], ['brother', 'evidence']]
1	941674	941618	[['Amrozi'], ['did', 'reveal', 'was', 'asked'], ['company', 'boss', 'name']]	[['Amrozi'], ['did', 'reveal', 'was', 'asked'], ['identity', 'boss']]
1	1254185	1254350	[['General', 'Jeffery'], ['announced', 'give', 'accumulated'], ['pension', 'years', 'charity', 'stay', 'Government', 'House']]	[['Maj-Gen', 'Jeffery'], ['said', 'give', 'served'], ['pension', 'charity', 'Yarralumla']]
1	2198929	2198650	[['rest'], ['said', 'belonged', 'had'], ['party', 'affiliation']]	[['rest'], ['said', 'had', 'belonged'], ['affiliation', 'party']]
1	2820268	2820184	[['Blair'], ['John', 'Smith'], ['died'], ['heart', 'attack']]	[['Mr', 'Blair'], ['became', 'died'], ['Labour', 'leader', 'leader', 'John', 'Smith', 'heart', 'attack']]
1	469248	469124	[['Dow'], ['dropped', 'driven'], ['points', 'percent', 'May', 'October', 'terrorism', 'fears', 'headlines']]	[['Dow'], ['dropped', 'driven'], ['points', 'percent', 'May', 'October', 'terrorism', 'fears', 'headlines']]
0	3224724	3224642	[['House', 'Senate'], ['are', 'expected', 'vote'], ['bill', 'months']]	[['House', 'Republican', 'leadership'], ['said', 'expected', 'call'], ['members', 'Dec.', 'vote', 'bill']]
1	2141596	2141567	[]	[[], ['were', 'includes'], ['Douglas', 'County', 'Roseburg', 'Portland', 'area']]
0	1096232	1096391	[['PeopleSoft'], ['gained'], ['cents', 'percent']]	[['PeopleSoft'], ['gained', 'was'], ['percent', 'Nasdaq', 'issue']]
1	55187	54831	[['Prosecutors'], ['allege', 'worked', 'prepare', 'destroyed'], ['Nichols', 'co-conspirator', 'Timothy', 'McVeigh', 'bomb', 'Alfred', 'P.', 'Murrah', 'Federal', 'Building']]	[['Prosecutors'], ['allege', 'worked', 'prepare', 'destroyed'], ['Nichols', 'coconspirator', 'Timothy', 'McVeigh', 'fuel-and-fertilizer', 'bomb', 'Murrah', 'building']]
1	3232514	3232502	[['distributor', 'Mike', 'Selwyn', 'United', 'International', 'Pictures'], ['says', 'detect'], ['Matrix', 'Revolutions', 'advance', 'scepticism', 'business']]	[['distributor', 'Mike', 'Selwyn', 'United', 'International', 'Pictures'], ['says', 'detect'], ['Matrix', 'Revolutions', 'advance', 'scepticism']]
1	784095	784495	[['Ashcroft'], ['said'], []]	[[], ['admits', 'has', 'exploit', 'undermining'], ['law', 'weaknesses', 'terrorists', 'defenses']]
0	2561428	2561327	[]	[]
0	581566	581586	[['Revenue'], ['rose'], ['year']]	[['Revenue'], ['was'], ['tad']]
1	679580	679663	[['winner', 'Williams-Mauresmo', 'match'], ['play'], ['winner', 'Justine', 'Henin-Hardenne', 'Chanda', 'Rubin']]	[['Williams-Mauresmo', 'winner'], ['play'], ['winner', 'match', 'Justine', 'Henin-Hardenne', 'Chanda', 'Rubin']]
1	1860195	1860074	[['Connecticut', 'Democrat'], ['told'], ['Capitol', 'Hill', 'news', 'conference']]	[['Bush', 'administration'], ['threatens', 'give'], ['name', 'war']]
0	758247	758152	[[], ['urge', 'resolve', 'send', 'sign'], ['Congress', 'differences', 'bill', 'law']]	[[], ['urged', 'send', 'sign'], ['Congress', 'bill', 'law']]
1	2875204	2875289	[['House'], ['passed'], ['measure', 'margin', 'Sept.']]	[['House', 'Representative'], ['passed'], ['amendment', 'Sept.', 'vote']]
0	1700574	1700638	[]	[['Illinois', 'Sen.', 'Carol', 'Moseley', 'Braun'], ['ended', 'according'], ['June', 'bank', 'FEC', 'report']]
0	1211445	1211102	[['Allison', 'Smith'], ['reacted'], ['panic']]	[['nurse', 'Allison', 'Smith', 'news', 'drug', 'peanut', 'allergy'], ['was', 'being', 'taken'], []]
0	2990665	2990721	[['Darren', 'Dopp', 'Spitzer', 'spokesman'], ['declined', 'comment'], ['Thursday']]	[['John', 'Heine', 'spokesman', 'commission', 'Washington'], ['declined', 'comment'], ['Mr.', 'Spitzer', 'criticism']]
1	1467440	1467475	[[], ['told'], ['industry', 'audience', 'London', 'yesterday']]	[]
0	2763381	2763517	[['Terri', 'Schiavo'], ['is', 'expected', 'die', 'has', 'spent'], ['weeks', 'Tampa-area', 'hospice', 'years']]	[['Terri', 'Schiavo'], ['underwent', 'has', 'been', 'living'], ['procedure', 'Tampa', 'Bay', 'area', 'hospice', 'years']]
0	173865	173817	[['euro'], ['rose', 'standing'], ['morning', 'trade', 'GMT']]	[['euro'], ['rose'], ['half', 'cent', 'U.S.', 'trade']]
1	1966117	1966021	[['warships'], ['are', 'carrying'], ['coast', 'total', 'marines']]	[[], ['are', 'lingering'], ['warships', 'Marines', 'coast']]
1	153219	153202	[[], ['were', 'told', 'speak', 'according'], ['incident', 'letter']]	[['letter'], ['said', 'was', 'told', 'speak'], ['staff', 'incident']]
0	222569	222647	[['Shares', 'Berkeley', 'Xoma'], ['dropped'], ['percent', 'Instinet', 'trading']]	[['Shares', 'Xoma'], ['lost', 'close'], ['cents', 'percent', 'trading', 'Nasdaq', 'Stock', 'Market']]
1	1317197	1317098	[['PeopleSoft'], ['responded'], []]	[['spokesperson'], ['said', 'Removing', 'means', 'has', 'pending', 'opposes'], ['waiver', 'nothing', 'Oracle', 'litigation', 'Delaware', 'PeopleSoft/J', 'D.', 'Edwards', 'transaction']]
1	598388	598429	[]	[]
1	1857283	1857419	[['Pentagon'], ['says', "'s", "'s", 'been', 'predicting'], ['technique', 'elections', 'box-office', 'receipts']]	[['Pentagon'], ['insists', 'has', 'predicted'], ['technique', 'elections', 'box', 'office', 'receipts']]
1	1402178	1402015	[['recommend'], ['approaches', 'ailments']]	[['Treatment', 'guidelines', 'specialty', 'organizations'], ['outline', 'recommended', 'ranging'], ['approaches', 'ailments', 'painkillers', 'exercise', 'arthritis', 'surgery', 'breast', 'cancer']]
1	427232	427141	[['Atkins', 'dieters'], ['had', 'lost', 'compared'], ['average', 'pounds', 'pounds', 'group']]	[['months', 'study', 'Atkins', 'group'], ['had', 'lost', 'compared'], ['average', 'pounds', 'group']]
1	1990975	1991132	[['Secretary', 'State', 'Colin', 'Powell', 'leader'], ['believed'], ['year', 'hostage', 'standoff', 'Moscow', 'theater', 'threat', 'U.S.', 'security', 'Friday']]	[['U.S.', 'Secretary', 'State', 'Colin', 'Powell', 'Friday'], ['designated'], ['rebel', 'leader', 'Shamil', 'Basayev', 'threat', 'security', 'United', 'States', 'U.S.', 'citizens']]
1	218969	218921	[['Parsons'], ['told'], ['reporters', 'NASA', 'headquarters']]	[['Mr.', 'Parsons'], ['said'], ['news', 'conference', 'NASA', 'headquarters']]
1	3035805	3035933	[['None', 'Deans', 'opponents'], ['picked', 'was', 'asked'], ['someone', 'party', 'Dean', 'question']]	[]
1	2920008	2920256	[['Mr.', 'Kozlowski'], ['contends', 'included', 'attending', 'were'], ['event', 'business', 'Tyco', 'employees']]	[['Mr.', 'Kozlowski'], ['contends', 'was'], ['event', 'part', 'business', 'function']]
1	2204353	2204418	[[], ['are', 'trying', 'convey'], ['problem', 'Russian', 'President', 'Vladimir', 'Putin', 'US', 'President', 'George', 'W', 'Bush']]	[[], ['are', 'trying', 'convey'], ['problem', 'Russian', 'President', 'Vladimir', 'Putin', 'news', 'web', 'sites', 'President', 'Bush', 'news', 'web', 'sites']]
0	117405	116942	[['Mariners'], ['torched'], ['Randy', 'Choate', 'Juan', 'Acevedo', 'runs', 'bulge']]	[['Mariners'], ['piled'], ['Randy', 'Choate', 'Juan', 'Acevedo', 'bottom', 'inning']]
1	887074	886949	[['Redmond', 'Wash.', 'company'], ['said', 'was', 'acquiring'], ['property', 'technology', 'assets', 'GeCAD']]	[['Microsoft'], ['said', 'intends', 'acquire'], ['Tuesday', 'property', 'technology', 'assets', 'antivirus', 'GeCAD', 'Software', 'Srl']]
1	60122	60445	[[], ['be', 'bolstering'], ['setback', 'Chief', 'Executive', 'Phil', 'Condit', 'strategy', 'sales', 'slump', 'jetliner', 'deliveries']]	[['inquiry'], ['hinder', 'bolstering'], ['Chief', 'Executive', 'Phil', 'Condit', 'strategy', 'sales', 'slump', 'jetliner', 'deliveries']]
1	419328	419467	[['nature', 'attacks'], ['is', 'fueled', 'spread'], ['mix', 'hatreds', 'desire', 'terror', 'region']]	[['attacks'], ['are', 'fuelled', 'spread'], ['mix', 'hatreds', 'desire', 'terror', 'region']]
0	1697711	1697837	[['Ireland', 'Palestine', 'Solidarity', 'Campaign', 'Mr', 'O', 'Muireagáin', 'member'], ['welcomed'], ['release']]	[['Ireland', 'Palestine', 'Solidarity', 'Campaign', 'member'], ['said', 'was', 'researching'], ['schools', 'exchange', 'project']]
1	895046	895020	[['spokeswoman', 'Interscope', 'Geffen', 'A&M'], ['declined', 'confirm', 'were', 'affected'], ['employees']]	[['spokeswoman', 'Interscope', 'Geffen', 'A&M', 'Records'], ['declined', 'elaborate'], []]
0	3363080	3363246	[['S&P', 'Nasdaq'], ['have', 'gained'], ['percent']]	[['Nasdaq', 'composite'], ['gained', 'having', 'edged'], ['percent', 'week']]
0	1785022	1785160	[['U.S.', 'Army', 'Pfc.', 'Jessica', 'Lynch'], ['was', 'awarded'], ['Bronze', 'Star', 'Purple', 'Heart', 'Prisoner', 'War', 'medals', 'Walter', 'Reed', 'Army', 'Medical', 'Center']]	[['Lynch', 'hills', 'West', 'Virigina', 'Tuesday'], ['received'], ['Purple', 'Heart', 'Prisoner', 'War', 'medals', 'Walter', 'Reed', 'Army', 'Medical', 'Center', 'Washington']]
1	2953368	2953320	[[], ['urged', 'contribute', 'peacekeeping', 'provide'], ['member', 'states', 'police', 'soldiers', 'U.N.', 'operations', 'women']]	[['provide'], ['women']]
1	2412871	2412758	[['Libeskind'], ['said'], []]	[['Libeskind'], ['said'], []]
1	961836	962243	[['PeopleSoft'], ['said', 'had', 'rejected'], ['board', 'Oracle', 'offer']]	[['PeopleSoft', 'board'], ['rejected'], ['Oracle', 'takeover', 'offer']]
1	2192289	2192322	[['contract'], ['extends', 'be'], ['guarantee', 'pay', 'bonus', 'year']]	[['contract'], ['sets'], ['base', 'salary', 'target', 'bonus', 'minimum']]
1	1660835	1660765	[['rebel'], ['said', 'were', 'involved'], ['insurgents', 'attack']]	[['rebel'], ['said', 'had', 'been', 'involved'], ['combatants', 'offensive']]
1	1167817	1167737	[[], ['is', 'have'], ['children', 'age', 'relations']]	[['Kline'], ['noted', 'is', 'have'], ['children', 'relations']]
0	3140260	3140288	[['Dow', 'Jones', 'average'], ['ended', 'advancing'], ['day', 'Wednesday']]	[['Dow', 'Jones', 'average'], ['fell'], ['points', 'percent']]
0	3013559	3013501	[['Mr', 'Goh'], ['met'], ['Pakistani', 'President', 'Pervez', 'Musharraf', 'Tajikistan', 'President', 'Emomali', 'Sharipovich', 'Rakhmonov']]	[['Mr', 'Goh'], ['met', 'held'], ['Pakistani', 'President', 'Pervez', 'Musharraf', 'talks', 'Tajikistan', 'President', 'Emomali', 'Sharipovich', 'Rakhmonov']]
1	1720166	1720115	[['Cortisol', 'levels', 'saliva', 'day', 'care', 'children'], ['were', 'rose', 'judged', 'be'], ['day', 'care', 'center', 'personnel']]	[['Cortisol', 'levels', 'saliva', 'children'], ['were', 'rose', 'staffed', 'judged', 'be'], ['centre']]
1	1901066	1900994	[['have', 'forced', 'evacuate'], ['hundreds', 'people', 'homes']]	[]
1	2573262	2573319	[['Mr', 'Howard'], ['said'], []]	[['idea', 'Tony', 'Abbott', 'way', 'head', 'kicker'], ['be'], []]
1	358545	358607	[['spring'], ['last'], ['years']]	[['seasons'], ['last'], ['decades']]
1	424643	424716	[['SSE', 'CEO', 'Marchant'], ['said', 'sell'], ['Midlands', 'power', 'generation', 'assets', 'Turkey', 'Pakistan', 'utility', 'International', 'Power', 'Plc', 'IPR.L', 'pounds']]	[['SSE'], ['sell'], ['Midlands', 'power', 'generation', 'assets', 'Turkey', 'Pakistan', 'UK', 'utility', 'International', 'Power', 'Plc', 'pounds']]
0	1353356	1353174	[['Fraley'], ['said', 'adding', 'have', 'adopted'], ['countries', 'biotechnology']]	[['Biotech', 'products', 'anything'], ['be'], ['products', 'testing']]
1	229248	228887	[['be', 'gives'], ['January', 'star', 'Jill', 'Hennessy', 'birth']]	[['NBC'], ['plans', 'shelve', 'has'], ['Crossing', 'Jordan', 'January', 'star', 'Jill', 'Hennessy', 'child']]
1	2181021	2180960	[['Yale', 'spokesman', 'Tom', 'Conroy'], ['said', 'was', 'prepared', 'keep', 'running', 'doing'], ['university', 'campus', 'workers', 'managers', 'work']]	[['Yale', 'spokesman', 'Tom', 'Conroy'], ['said', 'planned', 'keep', 'running', 'performing'], ['university', 'campus', 'managers', 'workers', 'union', 'workers', 'jobs']]
1	1050857	1050763	[['court'], ['heard'], ['yesterday']]	[['Southwark', 'Crown', 'Court'], ['was', 'told'], ['yesterday']]
1	1238193	1238167	[[], ['passed'], ['Lemelson', 'Medical', 'Educational', 'Research', 'Foundation', 'Limited', 'Partnership', 'Syndia']]	[[], ['said', 'were', 'assigned'], ['patents', 'Syndia', 'Lemelson', 'Medical', 'Educational', 'Research', 'Foundation', 'Limited', 'Partnership']]
0	41192	41211	[['Shares', 'USA', 'Interactive'], ['rose', 'have', 'gained'], ['percent', 'Friday', 'Nasdaq', 'Stock', 'Market', 'trading', 'percent', 'year']]	[['Shares', 'LendingTree'], ['rose', 'close'], ['percent', 'Nasdaq', 'stock', 'market', 'yesterday']]
1	2042707	2042682	[[], ['believe', 'be', 'defend'], ['merit']]	[]
1	2221460	2221621	[['Russell', 'index', 'company', 'stocks'], ['was'], ['percent']]	[['Russell', 'index', 'barometer', 'company', 'stocks'], ['rose'], ['percent']]
1	2254053	2254016	[['law'], ['does', 'regulate', 'contribute', 'decided'], ['individuals', 'campaigns', 'advantage', 'millionaires', 'Mr.', 'Schwarzenegger', 'Mr.', 'Ueberroth', 'candidates']]	[['law'], ['does', 'regulate', 'contribute', 'decided'], ['individuals', 'campaigns', 'advantage', 'millionaires', 'Schwarzenegger', 'Ueberroth']]
1	1012075	1012032	[['Dixon'], ['put', 'winning'], ['style', 'display', 'Sunday', 'afternoon', 'Honda', 'Indy', 'Pikes', 'Peak', 'International', 'Raceway']]	[['Scott', 'Dixon'], ['made', 'winning', 'look'], ['Honda', 'Indy', 'Sunday', 'Pikes', 'Peak', 'International', 'Raceway']]
1	1090099	1090192	[[], ['said', 'appeared', 'have', 'fallen'], ['side', 'bit']]	[['Zilkha'], ['conceded', 'issued', 'have', 'fallen'], ['statement', 'today', 'group', 'bit']]
1	1410935	1410955	[['includes'], ['groups', 'individuals']]	[['addition', 'list', 'date', 'names'], ['is'], ['Zelimkhan', 'Yandarbiev', 'president', 'Chechnya']]
0	757161	757320	[['workers'], ['were'], ['quarantine']]	[['people'], ['were', 'working'], ['quarantine', 'thousands', 'health-care', 'workers', 'quarantine']]
1	2109569	2109788	[['people'], ['attended', 'kicking', 'tied'], ['ceremony', 'days', 'observances', 'March', 'Washington']]	[['people'], ['came', 'stifling', 'begin', 'tied', 'coming'], ['heat', 'days', 'observances', 'anniversary', 'March', 'Washington', 'Aug.']]
1	1729705	1729745	[['AMD'], ['said'], []]	[['Revenue', 'quarter', 'June'], ['was'], ['year']]
1	2225692	2225652	[['Aaron'], ['said'], []]	[['people', 'building', 'Harrison', 'ex-girlfriend'], ['were', 'injured', 'said'], ['police', 'spokesman', 'Don', 'Aaron']]
0	1787836	1787964	[['Southwest'], ['exercised', 'were', 'accelerated'], ['options', 'options', 'delivery', 'year']]	[['Southwest'], ['said', 'exercised', 'remaining'], ['options', 'delivery', 'Boeing', 'year']]
1	1921888	1921873	[['finding', 'research'], ['showed', 'suffering', 'were', 'infected'], ['patients', 'Bowel', 'Syndrome', 'IBS', 'MAP', 'bug']]	[['Hermon-Taylor'], ['said', 'showed', 'suffering', 'be', 'infected'], ['finding', 'research', 'patients', 'bowel', 'syndrome', 'IBS', 'MAP']]
0	2046226	2046137	[['sources'], ['said'], []]	[['law', 'enforcement', 'sources'], ['said'], []]
0	3041807	3041719	[['Details', 'research'], ['appear'], ['Nov.', 'issue', 'Journal', 'American', 'Medical', 'Association']]	[['results', 'Journal', 'American', 'Medical', 'Association'], ['involved'], ['heart', 'attack', 'patients']]
1	182373	182570	[['ministry'], ['said'], []]	[['Spain', 'Poland', 'United', 'Arab', 'Emirates', 'Lithuania'], ['have', 'advised', 'travel'], ['citizens', 'Taiwan', 'reason']]
0	3435718	3435733	[['IXIC'], ['tacked'], ['points', 'percent']]	None
1	1082201	1082171	[['company'], ['announced'], ['yesterday']]	[['United', 'Airways'], ['plans', 'offer', 'becoming', 'do'], ['e-mail', 'flights', 'end', 'year', 'U.S.', 'carrier']]
1	524455	524526	[['Volodymyr', 'Gorbanovsky', 'deputy', 'director', 'plane', 'owners', 'Mediterranean', 'Airlines'], ['said', 'appeared', 'have', 'veered'], ['flight', 'path', 'fog']]	[['Volodymyr', 'Gorbanovsky', 'deputy', 'director', 'plane', 'owners', 'Mediterranean', 'Airlines'], ['said', 'indicated', 'had', 'veered'], ['information', 'flight', 'path', 'fog']]
1	2082864	2083180	[['Meteorologists'], ['predicted', 'become'], ['storm', 'Category', 'hurricane', 'landfall']]	[[], ['was', 'predicted', 'become'], ['Category', 'hurricane']]
1	1678989	1678913	[['Sherry', 'Studabaker'], ['told'], ['BBC', 'television']]	[[], ['called', 'told', 'was', 'talking'], ['number', 'lady', 'phone', 'Toby', 'Studabaker']]
1	2251019	2251007	[['Sweeney'], ['said', 'announce'], ['formation', 'union', 'Wednesday', 'Detroit']]	[['Sweeney'], ['is', 'announce'], ['campaign', 'speech', 'Wednesday', 'Detroit']]
1	2738677	2738741	[['rate', 'skin', 'cancer'], ['has', 'tripled', 'according'], ['1950s', 'Norway', 'Sweden', 'study']]	[['study'], ['found', 'tripled'], ['skin', 'cancer', 'Norway', 'Sweden', '1950s']]
0	2947200	2947300	[['Shares', 'Safeway'], ['rose', 'rose'], ['p', 'p', 'Morrison', 'shares', 'p', 'p', 'morning', 'trade']]	[['Shares', 'Safeway'], ['rose'], ['p', 'p', 'morning', 'trade', 'London']]
1	549224	549434	[['Ask', 'Jeeves'], ['agreed', 'sell'], ['business', 'software', 'division', 'rival', 'Kanisa']]	[['Ask', 'announced', 'plans', 'sell'], ['Jeeves', 'Wednesday', 'enterprise', 'software', 'division', 'Jeeves', 'Solutions', 'Kanisa']]
1	3050823	3051282	[]	[[], ['went', 'picked', 'hated', 'did', 'want', 'pay'], ['prostitutes', 'victims', 'prostitutes', 'sex']]
1	3275436	3275564	[['PSA', 'test'], ['has', 'be', 'followed', 'be', 'confirmed'], ['biopsy', 'procedures', 'cancer']]	[['PSA', 'test'], ['be', 'followed'], ['biopsy', 'procedures']]
1	2724082	2724346	[['Mr.', 'Peterson'], ['added', 'do', 'know', "'s", 'fighting', 'keep'], ['anybody', 'conference', 'committee']]	[[], ['dont', 'know', 'fighting', 'keep'], ['anybody', 'conference', 'committee', 'whos']]
0	1588251	1588119	[['Nasdaq', 'Composite', 'Index'], ['gained'], ['points', 'percent', 'close', 'months']]	[['Nasdaq', 'Composite', 'Index', 'IXIC'], ['was'], ['points', 'percent']]
0	2497083	2497357	[['Mulloy'], ['said'], []]	[['Mulloy'], ['said'], []]
1	1499622	1499552	[['companies'], ['have', 'licensed', 'according'], ['protocols', 'report', 'judge', 'yesterday']]	[['report'], ['noted'], []]
1	912352	912568	[['speaker'], ['issued', 'saying', 'am', 'advised', 'have', 'been', 'interposed'], ['statement', 'allegations', 'conduct', 'counsel', 'J.', 'Michael', 'Boxley']]	[['Silver'], ['said'], []]
1	1638813	1639087	[['Rumsfeld'], ['said'], []]	[['US'], ['acted', 'saw', 'existing'], ['administration', 'evidence', 'light', 'prism', 'experience', 'September']]
0	779810	779840	[['Anadarko'], ['expects'], ['volume', 'BOE', 'BOE']]	[['Production', 'quarter'], ['was', 'cut'], ['barrels', 'barrels']]
1	2594771	2594835	[['Institute', 'Supply', 'Management', 'manufacturing', 'index'], ['dipped'], ['August']]	[['Institute', 'manufacturing', 'barometer'], ['slipped'], ['September', 'August']]
0	390614	390727	[[], ['said'], []]	[]
0	1462228	1462201	[[], ['said', 'began'], ['Operation', 'Impact', 'Jan.']]	[['mayor'], ['said'], ['Operation', 'Impact']]
1	1602801	1602232	[['court', 'records'], ['show'], []]	[['court', 'records'], ['show'], []]
1	1605350	1605425	[['Trans'], ['makes', 'consume', 'compared'], ['percent', 'percent', 'Americans', 'percent', 'fat']]	None
